"Url","Action","Name","Type","Label"
"https://ecom-demo.workdo.io/theme-customize","https://ecom-demo.workdo.io/theme-preview/make-active","_token","hidden",""
"https://ecom-demo.workdo.io/theme-customize","https://ecom-demo.workdo.io/theme-preview/make-active","_token","hidden",""
"https://ecom-demo.workdo.io/theme-customize","https://ecom-demo.workdo.io/theme-preview/make-active","theme_id","hidden",""
"https://ecom-demo.workdo.io/theme-customize/stylique/pages","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/top-all-reports","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/22","_method","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/22","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/23","_method","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/23","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/24","_method","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/24","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/25","_method","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/25","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/26","_method","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/26","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/27","_method","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/27","_token","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/28","_method","hidden",""
"https://ecom-demo.workdo.io/users","https://ecom-demo.workdo.io/users/28","_token","hidden",""
"https://ecom-demo.workdo.io/wishlist","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/order-view/eyJpdiI6Ik01QVd5Qk5pWEJhZmg3RXNxVlphd0E9PSIsInZhbHVlIjoiOU5HNUNlTklxb2liYUpWc2NXcEcvQT09IiwibWFjIjoiYWRiMWI5ZGJhZDkxMmZmZjgxNmZkNWRhYTZiNzk1Yjg3YmNkOGMyZTIwMTYwYWQ4ZWY1NzMxODkzODU2N2M1ZiIsInRhZyI6IiJ9","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/order-view/eyJpdiI6Ik01QVd5Qk5pWEJhZmg3RXNxVlphd0E9PSIsInZhbHVlIjoiOU5HNUNlTklxb2liYUpWc2NXcEcvQT09IiwibWFjIjoiYWRiMWI5ZGJhZDkxMmZmZjgxNmZkNWRhYTZiNzk1Yjg3YmNkOGMyZTIwMTYwYWQ4ZWY1NzMxODkzODU2N2M1ZiIsInRhZyI6IiJ9","https://ecom-demo.workdo.io/order-note","_token","hidden",""
